x,y,phi_FDM,phi_exact,error
0.0,0.4040404040404041,0.0,0.0,0.0
0.0,0.4141414141414142,0.0,0.0,0.0
0.0,0.42424242424242425,0.0,0.0,0.0
0.0,0.43434343434343436,0.0,0.0,0.0
0.0,0.4444444444444445,0.0,0.0,0.0
0.0,0.4545454545454546,0.0,0.0,0.0
0.0,0.4646464646464647,0.0,0.0,0.0
0.0,0.4747474747474748,0.0,0.0,0.0
0.0,0.48484848484848486,0.0,0.0,0.0
0.0,0.494949494949495,0.0,0.0,0.0
0.0,0.5050505050505051,-0.0,-0.0,0.0
0.0,0.5151515151515152,0.0,-0.0,0.0
0.0,0.5252525252525253,0.0,-0.0,0.0
0.0,0.5353535353535354,-0.0,-0.0,0.0
0.0,0.5454545454545455,-0.0,-0.0,0.0
0.0,0.5555555555555556,0.0,-0.0,0.0
0.0,0.5656565656565657,0.0,-0.0,0.0
0.0,0.5757575757575758,-0.0,-0.0,0.0
0.0,0.5858585858585859,-0.0,-0.0,0.0
0.0,0.595959595959596,0.0,-0.0,0.0
0.0,0.6060606060606061,0.0,-0.0,0.0
0.0,0.6161616161616162,-0.0,-0.0,0.0
0.0,0.6262626262626263,-0.0,-0.0,0.0
0.0,0.6363636363636365,0.0,-0.0,0.0
0.0,0.6464646464646465,0.0,-0.0,0.0
0.0,0.6565656565656566,-0.0,-0.0,0.0
0.0,0.6666666666666667,-0.0,-0.0,0.0
0.0,0.6767676767676768,0.0,-0.0,0.0
0.0,0.686868686868687,0.0,-0.0,0.0
0.0,0.696969696969697,-0.0,-0.0,0.0
0.0,0.7070707070707072,-0.0,-0.0,0.0
0.0,0.7171717171717172,0.0,-0.0,0.0
0.0,0.7272727272727273,0.0,-0.0,0.0
0.0,0.7373737373737375,-0.0,-0.0,0.0
0.0,0.7474747474747475,-0.0,-0.0,0.0
0.0,0.7575757575757577,0.0,-0.0,0.0
0.0,0.7676767676767677,0.0,-0.0,0.0
0.0,0.7777777777777778,-0.0,-0.0,0.0
0.0,0.787878787878788,-0.0,-0.0,0.0
0.0,0.797979797979798,0.0,-0.0,0.0
0.0,0.8080808080808082,0.0,-0.0,0.0
0.0,0.8181818181818182,-0.0,-0.0,0.0
0.0,0.8282828282828284,-0.0,-0.0,0.0
0.0,0.8383838383838385,0.0,-0.0,0.0
0.0,0.8484848484848485,0.0,-0.0,0.0
0.0,0.8585858585858587,-0.0,-0.0,0.0
0.0,0.8686868686868687,-0.0,-0.0,0.0
0.0,0.8787878787878789,0.0,-0.0,0.0
0.0,0.888888888888889,0.0,-0.0,0.0
0.0,0.8989898989898991,-0.0,-0.0,0.0
0.0,0.9090909090909092,-0.0,-0.0,0.0
0.0,0.9191919191919192,0.0,-0.0,0.0
0.0,0.9292929292929294,0.0,-0.0,0.0
0.0,0.9393939393939394,-0.0,-0.0,0.0
0.0,0.9494949494949496,-0.0,-0.0,0.0
0.0,0.9595959595959597,-0.0,-0.0,0.0
0.0,0.9696969696969697,-0.0,-0.0,0.0
0.0,0.9797979797979799,0.0,-0.0,0.0
0.0,0.98989898989899,0.0,-0.0,0.0
0.0,1.0,-0.0,-0.0,0.0
0.010101010101010102,0.0,0.0,0.0,0.0
0.010101010101010102,0.010101010101010102,0.007994648533666385,0.00402259358460235,0.003972054949064036
0.010101010101010102,0.020202020202020204,0.014981690679830757,0.008028989604588846,0.00695270107524191
0.010101010101010102,0.030303030303030304,0.021150358219906525,0.012003055717219512,0.009147302502687013
0.010101010101010102,0.04040404040404041,0.026638237137909783,0.015928789760880663,0.01070944737702912
0.010101010101010102,0.05050505050505051,0.03154746357063137,0.01979038419014183,0.011757079380489543
0.010101010101010102,0.06060606060606061,0.03595465931678831,0.02357228972716208,0.01238236958962623
0.010101010101010102,0.07070707070707072,0.03991758139376581,0.02725927797314383,0.012658303420621981
0.010101010101010102,0.08080808080808081,0.04347982162333138,0.030836502727720025,0.012643318895611357
0.010101010101010102,0.09090909090909091,0.0466742463644201,0.034289559769363175,0.012384686595056926
0.010101010101010102,0.10101010101010102,0.0495255741235502,0.03760454485610157,0.011921029267448632
0.010101010101010102,0.11111111111111112,0.05205233950718796,0.040768109712994216,0.011284229794193745
0.010101010101010102,0.12121212121212122,0.054268408016135763,0.04376751578092292,0.01050089223521284
0.010101010101010102,0.13131313131313133,0.05618415526490178,0.04659068551027384,0.009593469754627944
0.010101010101010102,0.14141414141414144,0.0578073915121837,0.049226250992967006,0.008581140519216691
0.010101010101010102,0.15151515151515152,0.05914409045589489,0.051663599737010034,0.007480490718884854
0.010101010101010102,0.16161616161616163,0.06019896603296124,0.05389291739925773,0.006306048633703508
0.010101010101010102,0.17171717171717174,0.06097593013384948,0.055905227304308,0.0050707028295414805
0.010101010101010102,0.18181818181818182,0.06147845627252724,0.05769242659040543,0.0037860296821218067
0.010101010101010102,0.19191919191919193,0.0617098684409859,0.05924731883680577,0.002462549604180131
0.010101010101010102,0.20202020202020204,0.061673570028941783,0.06056364304122231,0.0011099269877194728
0.010101010101010102,0.21212121212121213,0.06137322440070868,0.061636098830672253,0.0002628744299635749
0.010101010101010102,0.22222222222222224,0.06081289621235112,0.06246036780420811,0.0016474715918569915
0.010101010101010102,0.23232323232323235,0.05999716062436064,0.06303313092159402,0.0030359702972333757
0.010101010101010102,0.24242424242424243,0.05893118607482331,0.06335208186790947,0.00442089579308616
0.010101010101010102,0.25252525252525254,0.05762079512032653,0.06341593634026538,0.0057951412199388486
0.010101010101010102,0.26262626262626265,0.05607250694879361,0.06322443721923861,0.0071519302704450005
0.010101010101010102,0.27272727272727276,0.05429356446165698,0.06277835560420111,0.008484791142544135
0.010101010101010102,0.2828282828282829,0.05229194826812476,0.062079487708374924,0.00978753944025016
0.010101010101010102,0.29292929292929293,0.05007637949809237,0.06113064762611548,0.011054268128023112
0.010101010101010102,0.30303030303030304,0.047656312996651,0.059935656001546815,0.012279343004895818
0.010101010101010102,0.31313131313131315,0.045041922192180436,0.05849932464417624,0.013457402451995802
0.010101010101010102,0.32323232323232326,0.04224407671617644,0.056827437153435675,0.014583360437259232
0.010101010101010102,0.33333333333333337,0.03927431368415289,0.05492672563016806,0.015652411946015167
0.010101010101010102,0.3434343434343435,0.03614480341369106,0.05280484356883332,0.01666004015514226
0.010101010101010102,0.3535353535353536,0.032868310250520894,0.05047033503958739,0.017602024789066494
0.010101010101010102,0.36363636363636365,0.02945814909052228,0.0479326002843273,0.018474451193805017
0.010101010101010102,0.37373737373737376,0.025928138120060763,0.045201857865234805,0.019273719745174042
0.010101010101010102,0.38383838383838387,0.02229254824541713,0.042289103518233104,0.019996555272815974
0.010101010101010102,0.393939393939394,0.018566049641280412,0.03920606587703902,0.02064001623575861
0.010101010101010102,0.4040404040404041,0.014763655815993485,0.03596515924609476,0.021201503430101274
0.010101010101010102,0.4141414141414142,0.010900665565583277,0.032579433612545346,0.021678768046962067
0.010101010101010102,0.42424242424242425,0.006992603168060901,0.029062522098546296,0.022069918930485394
0.010101010101010102,0.43434343434343436,0.003055157152827016,0.02542858606549245,0.022373428912665437
0.010101010101010102,0.4444444444444445,-0.0008958820337138305,0.021692258091213876,0.022588140124927707
0.010101010101010102,0.4545454545454546,-0.004844685156826319,0.01786858304974933,0.022713268206575647
0.010101010101010102,0.4646464646464647,-0.008775447817005738,0.013972957530948456,0.022748405347954193
0.010101010101010102,0.4747474747474748,-0.012672454278150051,0.01002106784383875,0.0226935221219888
0.010101010101010102,0.48484848484848486,-0.016520141218618667,0.006028826853395412,0.022548968072014078
0.010101010101010102,0.494949494949495,-0.020303161131775035,0.0020123099050502647,0.0223154710368253
0.010101010101010102,0.5050505050505051,-0.024006445110970276,-0.0020123099050502777,0.021994135205919998
0.010101010101010102,0.5151515151515152,-0.02761526476254481,-0.006028826853395424,0.021586437909149384
0.010101010101010102,0.5252525252525253,-0.031115292999482166,-0.01002106784383879,0.021094225155643374
0.010101010101010102,0.5353535353535354,-0.0344926634779914,-0.013972957530948469,0.020519705947042936
0.010101010101010102,0.5454545454545455,-0.037734028449639426,-0.01786858304974934,0.019865445399890085
0.010101010101010102,0.5555555555555556,-0.0408266148128035,-0.021692258091213886,0.019134356721589616
0.010101010101010102,0.5656565656565657,-0.04375827815924968,-0.025428586065492493,0.018329692093757188
0.010101010101010102,0.5757575757575758,-0.04651755462463882,-0.029062522098546307,0.017455032526092516
0.010101010101010102,0.5858585858585859,-0.04909371036578479,-0.03257943361254533,0.016514276753239458
0.010101010101010102,0.595959595959596,-0.05147678850260068,-0.035965159246094794,0.015511629256505885
0.010101010101010102,0.6060606060606061,-0.053657653378935584,-0.03920606587703904,0.014451587501896547
0.010101010101010102,0.6161616161616162,-0.05562803201399006,-0.04228910351823311,0.01333892849575695
0.010101010101010102,0.6262626262626263,-0.05738055263478477,-0.04520185786523482,0.012178694769549948
0.010101010101010102,0.6363636363636365,-0.05890878020033086,-0.04793260028432733,0.010976179916003526
0.010101010101010102,0.6464646464646465,-0.06020724884982177,-0.050470335039587394,0.00973691381023438
0.010101010101010102,0.6565656565656566,-0.06127149123046951,-0.052804843568833325,0.008466647661636184
0.010101010101010102,0.6666666666666667,-0.06209806468570853,-0.05492672563016808,0.007171339055540453
0.010101010101010102,0.6767676767676768,-0.06268457431159742,-0.05682743715343568,0.005857137158161739
0.010101010101010102,0.686868686868687,-0.0630296929186234,-0.05849932464417626,0.0045303682744471385
0.010101010101010102,0.696969696969697,-0.0631331779680888,-0.05993565600154681,0.003197521966541994
0.010101010101010102,0.7070707070707072,-0.06299588558725287,-0.06113064762611548,0.0018652379611373907
0.010101010101010102,0.7171717171717172,-0.06261978180594512,-0.06207948770837493,0.0005402940975701848
0.010101010101010102,0.7272727272727273,-0.06200795120013894,-0.06277835560420111,0.0007704044040621749
0.010101010101010102,0.7373737373737375,-0.06116460317583907,-0.06322443721923861,0.0020598340433995374
0.010101010101010102,0.7474747474747475,-0.06009507618070687,-0.06341593634026538,0.003320860159558507
0.010101010101010102,0.7575757575757577,-0.05880584019255716,-0.06335208186790947,0.004546241675352308
0.010101010101010102,0.7676767676767677,-0.05730449790507375,-0.06303313092159402,0.005728633016520268
0.010101010101010102,0.7777777777777778,-0.05559978511424585,-0.06246036780420811,0.006860582689962265
0.010101010101010102,0.787878787878788,-0.05370157090734588,-0.061636098830672253,0.00793452792332637
0.010101010101010102,0.797979797979798,-0.05162085837403654,-0.060563643041222304,0.00894278466718576
0.010101010101010102,0.8080808080808082,-0.049369786702190055,-0.05924731883680576,0.009877532134615702
0.010101010101010102,0.8181818181818182,-0.0469616356970948,-0.057692426590405424,0.010730790893310624
0.010101010101010102,0.8282828282828284,-0.04441083398278602,-0.05590522730430799,0.011494393321521967
0.010101010101010102,0.8383838383838385,-0.041732972423504,-0.05389291739925773,0.012159944975753727
0.010101010101010102,0.8484848484848485,-0.03894482466346991,-0.05166359973701004,0.012718775073540134
0.010101010101010102,0.8585858585858587,-0.03606437715578093,-0.049226250992966986,0.013161873837186054
0.010101010101010102,0.8686868686868687,-0.033110871682943584,-0.04659068551027383,0.013479813827330246
0.010101010101010102,0.8787878787878789,-0.030104864233121573,-0.04376751578092289,0.013662651547801316
0.010101010101010102,0.888888888888889,-0.027068305297590686,-0.04076810971299419,0.013699804415403503
0.010101010101010102,0.8989898989898991,-0.024024648372322998,-0.03760454485610155,0.01357989648377855
0.010101010101010102,0.9090909090909092,-0.020998995971671024,-0.03428955976936317,0.013290563797692143
0.010101010101010102,0.9191919191919192,-0.018018296296243526,-0.030836502727720032,0.012818206431476506
0.010101010101010102,0.9292929292929294,-0.015111609741430406,-0.027259277973143797,0.01214766823171339
0.010101010101010102,0.9393939393939394,-0.012310474392186231,-0.023572289727162063,0.011261815334975831
0.010101010101010102,0.9494949494949496,-0.009649416945796874,-0.019790384190141775,0.010140967244344901
0.010101010101010102,0.9595959595959597,-0.007166687499823861,-0.015928789760880673,0.008762102261056812
0.010101010101010102,0.9696969696969697,-0.004905360477270444,-0.012003055717219541,0.007097695239949097
0.010101010101010102,0.9797979797979799,-0.0029150831842638426,-0.008028989604588832,0.00511390642032499
0.010101010101010102,0.98989898989899,-0.0012550894885774463,-0.0040225935846023506,0.0027675040960249042
0.010101010101010102,1.0,-1.5534380039358123e-17,-1.5534380039358123e-17,0.0
0.020202020202020204,0.0,0.0,0.0,0.0
0.020202020202020204,0.010101010101010102,0.016257927108049738,0.008028989604588846,0.008228937503460891
0.020202020202020204,0.020202020202020204,0.030448123151165102,0.016025649301821862,0.01442247384934324
0.020202020202020204,0.030303030303030304,0.042948490666554456,0.023957779365469504,0.018990711301084953
0.020202020202020204,0.04040404040404041,0.054039882713605165,0.031793439907361346,0.02224644280624382
0.020202020202020204,0.05050505050505051,0.06393327269723507,0.03950107948804274,0.024432193209192335
0.020202020202020204,0.06060606060606061,0.07278815631129927,0.047049662163285655,0.025738494148013616
0.020202020202020204,0.07070707070707072,0.08072549323682784,0.054408792454882116,0.02631670078194573
0.020202020202020204,0.08080808080808081,0.08783709313571023,0.06154883774250701,0.026288255393203216
0.020202020202020204,0.09090909090909091,0.09419258466837357,0.06844104758382158,0.025751537084551995
0.020202020202020204,0.10101010101010102,0.09984468236982685,0.0750576694823574,0.024787012887469456
0.020202020202020204,0.11111111111111112,0.10483322107388465,0.0813720606370245,0.023461160436860154
0.020202020202020204,0.12121212121212122,0.1091882785503599,0.08735879522326805,0.02182948332709185
0.020202020202020204,0.13131313131313133,0.11293261210921983,0.09299376677388993,0.0199388453353299
0.020202020202020204,0.14141414141414144,0.11608357201202044,0.09825428524728388,0.01782928676473655
0.020202020202020204,0.15151515151515152,0.11865461142492593,0.10311916839222474,0.015535443032701199
0.020202020202020204,0.16161616161616163,0.12065648230809395,0.10756882704131804,0.01308765526677591
0.020202020202020204,0.17171717171717174,0.12209818481244566,0.11158534398966317,0.01051284082278249
0.020202020202020204,0.18181818181818182,0.1229877217773239,0.11515254614111377,0.007835175636210126
0.020202020202020204,0.19191919191919193,0.12333269805592177,0.11825606963162773,0.005076628424294044
0.020202020202020204,0.20202020202020204,0.1231407954775707,0.12088341766747805,0.0022573778100926506
0.020202020202020204,0.21212121212121213,0.12242014748884344,0.12302401084543041,0.0006038633565869644
0.020202020202020204,0.22222222222222224,0.12117963233875934,0.12466922975226628,0.003489597413506948
0.020202020202020204,0.23232323232323235,0.11942909968671425,0.12581244967211758,0.006383349985403325
0.020202020202020204,0.24242424242424243,0.11717954242428692,0.1264490672618594,0.009269524837572471
0.020202020202020204,0.25252525252525254,0.1144432230997687,0.12657651908714806,0.012133295987379361
0.020202020202020204,0.26262626262626265,0.11123376245779303,0.1261942919444665,0.014960529486673466
0.020202020202020204,0.27272727272727276,0.10756619613598364,0.12530392492761352,0.01773772879162988
0.020202020202020204,0.2828282828282829,0.10345700440523609,0.12390900323031658,0.02045199882508049
0.020202020202020204,0.29292929292929293,0.0989241189306575,0.12201514370992175,0.023091024779264252
0.020202020202020204,0.30303030303030304,0.09398690981290772,0.1196299722702917,0.025643062457383986
0.020202020202020204,0.31313131313131315,0.0886661556033943,0.1167630931549825,0.028096937551588194
0.020202020202020204,0.32323232323232326,0.08298399853934044,0.11342605027434431,0.030442051735003875
0.020202020202020204,0.33333333333333337,0.07696388689106738,0.109632280722269,0.03266839383120161
0.020202020202020204,0.3434343434343435,0.07063050603422293,0.10539706066975545,0.03476655463553252
0.020202020202020204,0.3535353535353536,0.06400969963863527,0.10073744385316061,0.036727744214525335
0.020202020202020204,0.36363636363636365,0.057128382190735544,0.0956721929048222,0.03854381071408666
0.020202020202020204,0.37373737373737376,0.05001444392835466,0.09022170380256038,0.04020725987420572
0.020202020202020204,0.38383838383838387,0.04269664915745824,0.08440792374227386,0.041711274584815626
0.020202020202020204,0.393939393939394,0.03520452883387999,0.07825426276432786,0.043049733930447864
0.020202020202020204,0.4040404040404041,0.02756826822444712,0.07178549948958433,0.044217231265137213
0.020202020202020204,0.4141414141414142,0.01981859040712706,0.06502768134464106,0.045209090937514
0.020202020202020204,0.42424242424242425,0.011986636325815248,0.05800801967803782,0.04602138335222257
0.020202020202020204,0.43434343434343436,0.004103842079594879,0.050754780189760165,0.04665093811016528
0.020202020202020204,0.4444444444444445,-0.0037981859033042317,0.04329716911524176,0.04709535501854599
0.020202020202020204,0.4545454545454546,-0.011687797181681694,0.03566521562216236,0.04735301280384406
0.020202020202020204,0.4646464646464647,-0.01953342450435368,0.027889650893588077,0.04742307539794176
0.020202020202020204,0.4747474747474748,-0.027303711316320253,0.020001784384343812,0.047305495700664064
0.020202020202020204,0.48484848484848486,-0.0349676390028901,0.01203337774888907,0.04700101675177917
0.020202020202020204,0.494949494949495,-0.042494653324362246,0.004016516948345134,0.04651117027270738
0.020202020202020204,0.5050505050505051,-0.04985478951166712,-0.00401651694834516,0.045838272563321965
0.020202020202020204,0.5151515151515152,-0.05701879551161212,-0.012033377748889096,0.04498541776272302
0.020202020202020204,0.5252525252525253,-0.06395825288943129,-0.020001784384343895,0.04395646850508739
0.020202020202020204,0.5353535353535354,-0.07064569491651182,-0.0278896508935881,0.04275604402292372
0.020202020202020204,0.5454545454545455,-0.07705472139270737,-0.035665215622162384,0.04138950577054499
0.020202020202020204,0.5555555555555556,-0.08316010977576303,-0.04329716911524178,0.039862940660521255
0.020202020202020204,0.5656565656565657,-0.0889379222152406,-0.05075478018976025,0.03818314202548036
0.020202020202020204,0.5757575757575758,-0.09436560811510042,-0.05800801967803784,0.03635758843706258
0.020202020202020204,0.5858585858585859,-0.09942210187790759,-0.06502768134464103,0.034394420533266565
0.020202020202020204,0.595959595959596,-0.1040879155146165,-0.07178549948958442,0.03230241602503209
0.020202020202020204,0.6060606060606061,-0.10834522583718395,-0.07825426276432788,0.030090963072856067
0.020202020202020204,0.6161616161616162,-0.11217795598700919,-0.08440792374227388,0.027770032244735315
0.020202020202020204,0.6262626262626263,-0.11557185109056164,-0.09022170380256041,0.025350147288001237
0.020202020202020204,0.6363636363636365,-0.11851454787472054,-0.09567219290482226,0.022842354969898282
0.020202020202020204,0.6464646464646465,-0.12099563811854458,-0.10073744385316062,0.020258194265383958
0.020202020202020204,0.6565656565656566,-0.12300672586568677,-0.10539706066975546,0.01760966519593131
0.020202020202020204,0.6666666666666667,-0.1245414783728199,-0.10963228072226903,0.014909197650550862
0.020202020202020204,0.6767676767676768,-0.12559567082466744,-0.11342605027434433,0.012169620550323113
0.020202020202020204,0.686868686868687,-0.12616722490608534,-0.11676309315498254,0.009404131751102801
0.020202020202020204,0.696969696969697,-0.1262562413867893,-0.11962997227029169,0.006626269116497593
0.020202020202020204,0.7070707070707072,-0.12586502694562982,-0.12201514370992175,0.0038498832357080626
0.020202020202020204,0.7171717171717172,-0.12499811553986849,-0.12390900323031659,0.0010891123095519012
0.020202020202020204,0.7272727272727273,-0.12366228471208157,-0.12530392492761352,0.0016416402155319532
0.020202020202020204,0.7373737373737375,-0.1218665673248685,-0.1261942919444665,0.004327724619597989
0.020202020202020204,0.7474747474747475,-0.11962225932372253,-0.12657651908714806,0.006954259763425535
0.020202020202020204,0.7575757575757577,-0.11694292425412382,-0.1264490672618594,0.00950614300773557
0.020202020202020204,0.7676767676767677,-0.1138443954038849,-0.12581244967211758,0.011968054268232678
0.020202020202020204,0.7777777777777778,-0.11034477661090476,-0.12466922975226628,0.01432445314136152
0.020202020202020204,0.787878787878788,-0.10646444297618518,-0.12302401084543041,0.01655956786924523
0.020202020202020204,0.797979797979798,-0.10222604296075066,-0.12088341766747804,0.018657374706727375
0.020202020202020204,0.8080808080808082,-0.09765450363439178,-0.1182560696316277,0.02060156599723592
0.020202020202020204,0.8181818181818182,-0.09277704119937256,-0.11515254614111375,0.02237550494174119
0.020202020202020204,0.8282828282828284,-0.08762317935459932,-0.11158534398966316,0.023962164635063843
0.020202020202020204,0.8383838383838385,-0.08222477862470748,-0.10756882704131804,0.02534404841661056
0.020202020202020204,0.8484848484848485,-0.07661608049569887,-0.10311916839222475,0.026503087896525876
0.020202020202020204,0.8585858585858587,-0.07083377113388724,-0.09825428524728384,0.027420514113396605
0.020202020202020204,0.8686868686868687,-0.06491707070535138,-0.09299376677388992,0.028076696068538534
0.020202020202020204,0.8787878787878789,-0.058907855989237784,-0.08735879522326796,0.02845093923403018
0.020202020202020204,0.888888888888889,-0.052850826289113945,-0.08137206063702444,0.0285212343479105
0.020202020202020204,0.8989898989898991,-0.04679372590352264,-0.07505766948235736,0.028263943578834716
0.020202020202020204,0.9090909090909092,-0.040787641120558805,-0.06844104758382157,0.02765340646326276
0.020202020202020204,0.9191919191919192,-0.03488739668095504,-0.06154883774250702,0.02666144106155198
0.020202020202020204,0.9292929292929294,-0.029152087328593174,-0.054408792454882046,0.025256705126288873
0.020202020202020204,0.9393939393939394,-0.02364579694831316,-0.04704966216328562,0.02340386521497246
0.020202020202020204,0.9494949494949496,-0.018438585481802886,-0.03950107948804263,0.021062494006239742
0.020202020202020204,0.9595959595959597,-0.0136078710227697,-0.031793439907361366,0.018185568884591666
0.020202020202020204,0.9696969696969697,-0.009240418069327822,-0.02395777936546956,0.014717361296141738
0.020202020202020204,0.9797979797979799,-0.005435295350072473,-0.016025649301821834,0.01059035395174936
0.020202020202020204,0.98989898989899,-0.002308446435531609,-0.008028989604588848,0.0057205431690572385
0.020202020202020204,1.0,-3.100620861306039e-17,-3.100620861306039e-17,0.0
0.030303030303030304,0.0,0.0,0.0,0.0
0.030303030303030304,0.010101010101010102,0.02470093926916969,0.012003055717219512,0.01269788355195018
0.030303030303030304,0.020202020202020204,0.04624324334971444,0.023957779365469504,0.022285463984244937
0.030303030303030304,0.030303030303030304,0.06518863899361606,0.03581603349196369,0.02937260550165237
0.030303030303030304,0.04040404040404041,0.08196203917659123,0.04753006909263159,0.03443197008395964
0.030303030303030304,0.05050505050505051,0.09688640235493864,0.059052717880505166,0.03783368447443348
0.030303030303030304,0.06060606060606061,0.11020796354199144,0.07033758221576276,0.03987038132622868
0.030303030303030304,0.07070707070707072,0.1221147415516447,0.08133922193264885,0.04077551961899585
0.030303030303030304,0.08080808080808081,0.1327503206821409,0.09201333731098367,0.040736983371157234
0.030303030303030304,0.09090909090909091,0.14222425735169408,0.10231694745550121,0.03990730989619287
0.030303030303030304,0.10101010101010102,0.1506200324028501,0.11220856336474452,0.03841146903810558
0.030303030303030304,0.11111111111111112,0.1580011883388887,0.12164835499263123,0.03635283334625748
0.030303030303030304,0.12121212121212122,0.16441610439412607,0.13059831162999147,0.0338177927641346
0.030303030303030304,0.13131313131313133,0.16990173644711998,0.13902239496027807,0.030879341486841905
0.030303030303030304,0.14141414141414144,0.17448656184526817,0.14688668417314768,0.027599877672120493
0.030303030303030304,0.15151515151515152,0.17819290789563635,0.15415951255159185,0.0240333953440445
0.030303030303030304,0.16161616161616163,0.1810387987187521,0.16081159498263015,0.02022720373612194
0.030303030303030304,0.17171717171717174,0.18303942298648462,0.1668161458781238,0.01622327710836083
0.030303030303030304,0.18181818181818182,0.18420830124109466,0.17214898703088546,0.012059314210209199
0.030303030303030304,0.19191919191919193,0.18455821364548036,0.176788644971786,0.007769568673694355
0.030303030303030304,0.20202020202020204,0.18410193551286272,0.18071643743583585,0.0033854980770268717
0.030303030303030304,0.21212121212121213,0.18285281766451308,0.18391654858907205,0.00106373092455897
0.030303030303030304,0.22222222222222224,0.18082524075182732,0.18637609271333988,0.0055508519615125596
0.030303030303030304,0.23232323232323235,0.1780349665645577,0.18808516609253165,0.010050199527973952
0.030303030303030304,0.24242424242424243,0.17449940459802327,0.18903688689135617,0.014537482293332904
0.030303030303030304,0.25252525252525254,0.17023780844803676,0.1892274228660605,0.018989614418023743
0.030303030303030304,0.26262626262626265,0.1652714137028924,0.188656006795523,0.023384593092630607
0.030303030303030304,0.27272727272727276,0.15962352672551375,0.18732493957058194,0.02770141284506819
0.030303030303030304,0.2828282828282829,0.15331957192747717,0.18523958092916032,0.03192000900168315
0.030303030303030304,0.29292929292929293,0.14638710372407004,0.18240832787449282,0.036021224150422776
0.030303030303030304,0.30303030303030304,0.13885578824399794,0.17884258086335741,0.039986792619359474
0.030303030303030304,0.31313131313131315,0.13075735898537813,0.17455669790045977,0.04379933891508164
0.030303030303030304,0.32323232323232326,0.12212554991179098,0.16956793672381582,0.04744238681202484
0.030303030303030304,0.33333333333333337,0.11299600892970868,0.16389638531393166,0.050900376384222984
0.030303030303030304,0.3434343434343435,0.10340619425117271,0.15756488100659627,0.054158686755423555
0.030303030303030304,0.3535353535353536,0.09339525579917116,0.15059891853499024,0.05720366273581909
0.030303030303030304,0.36363636363636365,0.08300390353881157,0.14302654737139373,0.060022643832582157
0.030303030303030304,0.37373737373737376,0.07227426440004982,0.13487825878186122,0.0626039943818114
0.030303030303030304,0.38383838383838387,0.061249729285453774,0.1261868630486552,0.06493713376320143
0.030303030303030304,0.393939393939394,0.04997479151971236,0.11698735735481916,0.0670125658351068
0.030303030303030304,0.4040404040404041,0.038494877988719506,0.10731678486287409,0.06882190687415458
0.030303030303030304,0.4141414141414142,0.026856174128961473,0.09721408555507682,0.07035791142611535
0.030303030303030304,0.42424242424242425,0.01510544385771704,0.08671993943585497,0.07161449557813793
0.030303030303030304,0.43434343434343436,0.003289845477304782,0.07587660272778712,0.07258675725048234
0.030303030303030304,0.4444444444444445,-0.008543255460889783,0.0647277377207086,0.07327099318159838
0.030303030303030304,0.4545454545454546,-0.020346475387155987,0.053318236959080556,0.07366471234623655
0.030303030303030304,0.4646464646464647,-0.032072603128640645,0.04169404247555771,0.07376664560419835
0.030303030303030304,0.4747474747474748,-0.043674790630272714,0.029901960798638286,0.073576751428911
0.030303030303030304,0.48484848484848486,-0.05510674313221306,0.017989474479293648,0.07309621761150671
0.030303030303030304,0.494949494949495,-0.06632290798303478,0.006004550895493646,0.07232745887852843
